ID,Catalog link,Existing References,Nomisma dataset,Reference link,Monogram link from http://numismatics.org/hrc/symbols,Second monogram link,Third monogram link,
11638,https://catalog.princeton.edu/catalog/coin-11638,"SNS 3 Mint IX (""Kabul"") Type Ib1/3a; no. 106: 44;MK  MK 1313",,,,,,
11639,https://catalog.princeton.edu/catalog/coin-11639,"SNS 3 Mint IX (""Kabul"") Ib1/3a; no.111: 46;MK  1227",,,,,,
11642,https://catalog.princeton.edu/catalog/coin-11642,"SNS 3 Mint IX (""Kabul"") Type Ib1/3a;MK  1313",,,,,,
11643,https://catalog.princeton.edu/catalog/coin-11643,"SNS 3 Mint IX (""Kabul"") Type Ib1/3a;MK  1313",,,,,,
11644,https://catalog.princeton.edu/catalog/coin-11644,"SNS 3  Mint IV = BYŠ Type Ic/1a;De Morgan  Plate 58, no.5",,,,,,
11645,https://catalog.princeton.edu/catalog/coin-11645,"SNS 3  Mint I (""Kabul"") Type Ib1/1b",,,,,,
11646,https://catalog.princeton.edu/catalog/coin-11646,SNS 3 Mint III Type Ib1/1b no. A13: 102;Paruck  267,,,,,,
11647,https://catalog.princeton.edu/catalog/coin-11647,SNS 3  Mint VII (ART) Type Ib1/1b no. 23: 104;Paruck  266,,,,,,
11648,https://catalog.princeton.edu/catalog/coin-11648,SNS 3  Mint VII (ART) Type Ib1/1b;Paruck  268,,,,,,
11649,https://catalog.princeton.edu/catalog/coin-11649,"SNS 3 Unsigned A (""West"") Type Ia1/2a;Paruck  291",,,,,,
11650,https://catalog.princeton.edu/catalog/coin-11650,SNS 3 WH Ia1/2a no. A50: 164,,,,,,
11651,https://catalog.princeton.edu/catalog/coin-11651,"SNS 3 LDY Ia1/3; no.53: 162;De Morgan  plate 60, no. 6. obverse interchanged with number 12",,,,,,
11652,https://catalog.princeton.edu/catalog/coin-11652,SNS 3 AWH Type Ia4/2a; no.A.22: 154,,,,,,
11653,https://catalog.princeton.edu/catalog/coin-11653,SNS 3 Uncertain Type Mint Ia1/2b,,,,,,
11654,https://catalog.princeton.edu/catalog/coin-11654,"SNS 3 BYŠ Type Ib1/1a,Var.5",,,,,,
11655,https://catalog.princeton.edu/catalog/coin-11655,"SNS 3 AS Type Ib1/1a,Var.6;Paruck  312",,,,,,
11656,https://catalog.princeton.edu/catalog/coin-11656,"SNS 3 AS Type Ib1/1a,Var.6;Paruck  312",,,,,,
11657,https://catalog.princeton.edu/catalog/coin-11657,"SNS 3 AY Type Ib1/1, Var.1  no.24: 230",,,,,,
11658,https://catalog.princeton.edu/catalog/coin-11658,SNS 3 KA Type Ib2/2,,,,,,
11659,https://catalog.princeton.edu/catalog/coin-11659,SNS 3 AY Type Ib2/2 no.25: 230;SN  I/2,,,,,,
11660,https://catalog.princeton.edu/catalog/coin-11660,SNS 3 BBA Type Ib1/2 no.34: 232,,,,,,
11661,https://catalog.princeton.edu/catalog/coin-11661,"SNS 3 Uncertain Mint Style C Type Ib1/2b, Flame 1;SN  I/1",,,,,,
11662,https://catalog.princeton.edu/catalog/coin-11662,"SNS 3 Uncertain Mint Style C Type Ib1/2b, Flame 3;SN  I/2",,,,,,
11663,https://catalog.princeton.edu/catalog/coin-11663,"SNS 3 Uncertain Mint Style C Type Ib1/2b, Flame 3;SN  I/2",,,,,,
11664,https://catalog.princeton.edu/catalog/coin-11664,SNS 3 AS Type Ila/1e  no.22: 294;SN  II/3;Mochiri  549,,,,,,
11665,https://catalog.princeton.edu/catalog/coin-11665,SNS 3 AS Type Ila/1e  no.22: 294;SN  II/3;Mochiri  549,,,,,,
11666,https://catalog.princeton.edu/catalog/coin-11666,SNS 3 AS Type Ila/1e  no.22: 294;SN  II/3;Mochiri  549,,,,,,
11667,https://catalog.princeton.edu/catalog/coin-11667,SNS 3 ART Type IIa/1c,,,,,,
11668,https://catalog.princeton.edu/catalog/coin-11668,SNS 3 AS Type Ila/1e  no.22: 294;SN  II/3;Mochiri  549,,,,,,
11669,https://catalog.princeton.edu/catalog/coin-11669,SNS 3 AY Type IIa/1d,,,,,,
11670,https://catalog.princeton.edu/catalog/coin-11670,SNS 3 AY TypeIIIb/1e;SN  III/3,,,,,,
11671,https://catalog.princeton.edu/catalog/coin-11671,SNS 3 BBA Mobile Mint Type IIIb/1c;SN  III/3,,,,,,
11672,https://catalog.princeton.edu/catalog/coin-11672,SNS 3 DA Type  IIIb/1e;SN  III/3,,,,,,
11673,https://catalog.princeton.edu/catalog/coin-11673,SNS 3 ART Type IIIb/1c;SN  III/1,,,,,,
11674,https://catalog.princeton.edu/catalog/coin-11674,SNS 3 AYLType IIIa/1c,,,,,,
11675,https://catalog.princeton.edu/catalog/coin-11675,SNS 3 AY Type IIIb/1c,,,,,,
11676,https://catalog.princeton.edu/catalog/coin-11676,SNS 3 AW Type IIIb/1c;SN  III/1,,,,,,
11677,https://catalog.princeton.edu/catalog/coin-11677,SNS 3 ŠY Type  IIIb/1c,,,,,,
11678,https://catalog.princeton.edu/catalog/coin-11678,SNS 3 AH Type Ia1/1,,,,,,
11679,https://catalog.princeton.edu/catalog/coin-11679,SNS 3 AM Type Ia1/1,,,,,,
11680,https://catalog.princeton.edu/catalog/coin-11680,DOC 3.2 C.48,,,,,,
11681,https://catalog.princeton.edu/catalog/coin-11681,DOC 3.2 C.48,,,,,,
11682,https://catalog.princeton.edu/catalog/coin-11682,RIC 8 515 39,OCRE,http://numismatics.org/ocre/id/ric.8.anch.39,,,,
11683,https://catalog.princeton.edu/catalog/coin-11683,DOC 3.2 D.13,,,,,,
11684,https://catalog.princeton.edu/catalog/coin-11684,RIC.8 521 112;Waage 121 1458,,,,,,
11685,https://catalog.princeton.edu/catalog/coin-11685,RIC 7 321 237,OCRE,http://numismatics.org/ocre/id/ric.7.rom.237,,,,
11686,https://catalog.princeton.edu/catalog/coin-11686,SNS 3 ART Type Ib/1a;SN  I/1,,,,,,
11687,https://catalog.princeton.edu/catalog/coin-11687,SNS 3 WYH Type Ib/1a Type Ib/1a;SN  I/1,,,,,,
11688,https://catalog.princeton.edu/catalog/coin-11688,DOC 3.2 D.12,,,,,,
11689,https://catalog.princeton.edu/catalog/coin-11689,RIC 7 633 188,OCRE,http://numismatics.org/ocre/id/ric.7.nic.188,,,,
11690,https://catalog.princeton.edu/catalog/coin-11690,BL 3.2 D.22;BL,,,,,,
11691,https://catalog.princeton.edu/catalog/coin-11691,SNS 3 AY Type Ic/1a;SN  VI/1,,,,,,
11692,https://catalog.princeton.edu/catalog/coin-11692,RIC 7 693 86,OCRE,http://numismatics.org/ocre/id/ric.7.anch.86,,,,
11693,https://catalog.princeton.edu/catalog/coin-11693,BL 3.2 D.22;BL,,,,,,
11694,https://catalog.princeton.edu/catalog/coin-11694,BL 3.2 D.24,,,,,,
11695,https://catalog.princeton.edu/catalog/coin-11695,BL 3.2 D.12,,,,,,
11696,https://catalog.princeton.edu/catalog/coin-11696,BL 3.2 D.10,,,,,,
11697,https://catalog.princeton.edu/catalog/coin-11697,BL 3.2 D.31,,,,,,
11698,https://catalog.princeton.edu/catalog/coin-11698,BL 3.2 G.24,,,,,,
11700,https://catalog.princeton.edu/catalog/coin-11700,SNS 3 AS Type Ic/1a;SN  VI/1,,,,,,
11701,https://catalog.princeton.edu/catalog/coin-11701,SNS 3 DA Type Ic/1a;SN  VI/1,,,,,,
11702,https://catalog.princeton.edu/catalog/coin-11702,SNS 3 Mint signiture is not clear Ic/1b;SN  III/2,,,,,,
11703,https://catalog.princeton.edu/catalog/coin-11703,SNS 3 AT Type Ic/1b;SN  III/2,,,,,,
11704,https://catalog.princeton.edu/catalog/coin-11704,BL 3.2 G.24,,,,,,
11705,https://catalog.princeton.edu/catalog/coin-11705,BL 3.2 G.28,,,,,,
11706,https://catalog.princeton.edu/catalog/coin-11706,BL 3.2 G.3,,,,,,
11707,https://catalog.princeton.edu/catalog/coin-11707,SNS 3 LYW Type Ic/1b;SN  III/2,,,,,,
11708,https://catalog.princeton.edu/catalog/coin-11708,SNS 3 GW Type Ic/1b;SN  III/2,,,,,,
11709,https://catalog.princeton.edu/catalog/coin-11709,SN  AHM Type I/1;Paruck  417,,,,,,
11710,https://catalog.princeton.edu/catalog/coin-11710,SN  ? Type I/1,,,,,,
11711,https://catalog.princeton.edu/catalog/coin-11711,SN  YZ Type II/2;Mochiri  960,,,,,,
11712,https://catalog.princeton.edu/catalog/coin-11712,SN  AYLAN Type II/2;Paruck  424,,,,,,
11713,https://catalog.princeton.edu/catalog/coin-11713,SN  APL Type II/2,,,,,,
11714,https://catalog.princeton.edu/catalog/coin-11714,SN  LD Type II/2,,,,,,
11715,https://catalog.princeton.edu/catalog/coin-11715,SN  WYHC Type II/2;Mochiri  611,,,,,,
11716,https://catalog.princeton.edu/catalog/coin-11716,SN  AHM Type II/2,,,,,,
11717,https://catalog.princeton.edu/catalog/coin-11717,SN  AW Type II/2;Mochiri  1202,,,,,,
11718,https://catalog.princeton.edu/catalog/coin-11718,SN  LYW Type Ic/1b,,,,,,
11719,https://catalog.princeton.edu/catalog/coin-11719,SN  WYHC Type II/2,,,,,,
11720,https://catalog.princeton.edu/catalog/coin-11720,SN  KA Type II/2,,,,,,
11721,https://catalog.princeton.edu/catalog/coin-11721,SN  AHM Type II/2,,,,,,
11722,https://catalog.princeton.edu/catalog/coin-11722,SN  PL Type II/2;Mochiri  1499,,,,,,
11723,https://catalog.princeton.edu/catalog/coin-11723,RRC  296-1i,,,,,,
11724,https://catalog.princeton.edu/catalog/coin-11724,SN  WYHC Type II/2;Mochiri  628,,,,,,
11725,https://catalog.princeton.edu/catalog/coin-11725,SN  YZ Type II/2,,,,,,
11726,https://catalog.princeton.edu/catalog/coin-11726,SN  AM Type II/2,,,,,,
11727,https://catalog.princeton.edu/catalog/coin-11727,SN  MY Type II/2,,,,,,
11728,https://catalog.princeton.edu/catalog/coin-11728,RRC  296-1e;RRC  296-1c,,,,,,
11729,https://catalog.princeton.edu/catalog/coin-11729,SN  LD Type II/2,,,,,,
11730,https://catalog.princeton.edu/catalog/coin-11730,SN  WH Type II/2;Mochiri  835,,,,,,
11731,https://catalog.princeton.edu/catalog/coin-11731,SN  AYLAN Type II/2,,,,,,
11732,https://catalog.princeton.edu/catalog/coin-11732,RRC  296-1c,,,,,,
11733,https://catalog.princeton.edu/catalog/coin-11733,SN  BN Type II/2,,,,,,
11734,https://catalog.princeton.edu/catalog/coin-11734,SN  BN Type II/2,,,,,,
11735,https://catalog.princeton.edu/catalog/coin-11735,SN  AW Type II/2;Mochiri  1191,,,,,,
11736,https://catalog.princeton.edu/catalog/coin-11736,SN  YZ Type II/2,,,,,,
11737,https://catalog.princeton.edu/catalog/coin-11737,SN  ST Type II/2,,,,,,
11738,https://catalog.princeton.edu/catalog/coin-11738,SN  WYHC Type I/1;Mochiri  632,,,,,,
11739,https://catalog.princeton.edu/catalog/coin-11739,SN  BN Type I/1,,,,,,
11740,https://catalog.princeton.edu/catalog/coin-11740,SN  NAL/WAL Type I/1,,,,,,
11741,https://catalog.princeton.edu/catalog/coin-11741,SN  AYLAN Type I/1;Mochiri  891,,,,,,
11742,https://catalog.princeton.edu/catalog/coin-11742,SN  NAL/WAL Type I/1,,,,,,
11743,https://catalog.princeton.edu/catalog/coin-11743,SN  NAL/WAL Type I/1,,,,,,
11744,https://catalog.princeton.edu/catalog/coin-11744,SN  YZ Type I/1,,,,,,
11745,https://catalog.princeton.edu/catalog/coin-11745,SN  AHM Type I/1,,,,,,
11746,https://catalog.princeton.edu/catalog/coin-11746,SN  ZOZNO/ZWZNY? Type I/1,,,,,,
11747,https://catalog.princeton.edu/catalog/coin-11747,SN  WH (NH)? Type I/1;Mochiri  791,,,,,,
11748,https://catalog.princeton.edu/catalog/coin-11748,SN  YZ Type I/1;Mochiri 29 II,,,,,,
11749,https://catalog.princeton.edu/catalog/coin-11749,SN  AY Type I/1,,,,,,
11750,https://catalog.princeton.edu/catalog/coin-11750,SN  AYLAN Type I/1;Mochiri  895,,,,,,
11751,https://catalog.princeton.edu/catalog/coin-11751,SN  AY Type I/1;Mochiri  1064,,,,,,
11752,https://catalog.princeton.edu/catalog/coin-11752,SN  WYHC Type I/1;Mochiri  636,,,,,,
11753,https://catalog.princeton.edu/catalog/coin-11753,SN  BYŠ Type I/1,,,,,,
11754,https://catalog.princeton.edu/catalog/coin-11754,SN  BYŠ Type I/1,,,,,,
11755,https://catalog.princeton.edu/catalog/coin-11755,SN BYŠ Type II/2,,,,,,
11756,https://catalog.princeton.edu/catalog/coin-11756,SN  ART Type II/2,,,,,,
11757,https://catalog.princeton.edu/catalog/coin-11757,SN  AW Type II/3;Mochiri  1246,,,,,,
11758,https://catalog.princeton.edu/catalog/coin-11758,SN  BN Type II/2,,,,,,
11759,https://catalog.princeton.edu/catalog/coin-11759,SN  WYHC Type II/3;Mochiri  688,,,,,,
11760,https://catalog.princeton.edu/catalog/coin-11760,SN  WH Type II/3;Mochiri  830,,,,,,
11761,https://catalog.princeton.edu/catalog/coin-11761,SN  DA Type II/3,,,,,,
11762,https://catalog.princeton.edu/catalog/coin-11762,SN  DA Type II/3,,,,,,
11763,https://catalog.princeton.edu/catalog/coin-11763,SN  PL Type II/3;Mochiri  1525,,,,,,
11764,https://catalog.princeton.edu/catalog/coin-11764,SN  AM Type II/3,,,,,,
11765,https://catalog.princeton.edu/catalog/coin-11765,SN  LYW Type II/3,,,,,,
11766,https://catalog.princeton.edu/catalog/coin-11766,SN  ST Type II/3;Mochiri  1103,,,,,,
11767,https://catalog.princeton.edu/catalog/coin-11767,SN  ST Type II/3;Mochiri  1104,,,,,,
11768,https://catalog.princeton.edu/catalog/coin-11768,SN  GD Type II/3,,,,,,
11769,https://catalog.princeton.edu/catalog/coin-11769,SN  WYH  Type II/3,,,,,,
11770,https://catalog.princeton.edu/catalog/coin-11770,SN  WYH  Type II/3,,,,,,
11771,https://catalog.princeton.edu/catalog/coin-11771,SN  LD Type II/3,,,,,,
11772,https://catalog.princeton.edu/catalog/coin-11772,SN  LD Type II/3,,,,,,
11773,https://catalog.princeton.edu/catalog/coin-11773,SN  BBA Type II/3;Mochiri  274,,,,,,
11774,https://catalog.princeton.edu/catalog/coin-11774,SN  BBA Type II/3;Mochiri  227,,,,,,
11775,https://catalog.princeton.edu/catalog/coin-11775,SN  BBA Type II/3;Mochiri  280,,,,,,
11776,https://catalog.princeton.edu/catalog/coin-11776,SN  PL  Type II/3;Mochiri  209,,,,,,
11777,https://catalog.princeton.edu/catalog/coin-11777,SN  AHM Type II/2,,,,,,
11778,https://catalog.princeton.edu/catalog/coin-11778,"RIC 7 691.78;Cohen 7, 281 454",OCRE,http://numismatics.org/ocre/id/ric.7.anch.78,,,,
11779,https://catalog.princeton.edu/catalog/coin-11779,SN  AHM Type II/2,,,,,,
11780,https://catalog.princeton.edu/catalog/coin-11780,RIC 7 319 225,OCRE,http://numismatics.org/ocre/id/ric.7.rom.232,,,,
11781,https://catalog.princeton.edu/catalog/coin-11781,SN  MY Type II/2,,,,,,
11782,https://catalog.princeton.edu/catalog/coin-11782,SN  NY Type I/1,,,,,,
11783,https://catalog.princeton.edu/catalog/coin-11783,"RIC 7 691.78;Cohen 7, 281 454",OCRE,http://numismatics.org/ocre/id/ric.7.anch.78,,,,
11784,https://catalog.princeton.edu/catalog/coin-11784,SN  NY Type I/1,,,,,,
11785,https://catalog.princeton.edu/catalog/coin-11785,RIC 7 521 169,OCRE,http://numismatics.org/ocre/id/ric.7.thes.169,,,,
11786,https://catalog.princeton.edu/catalog/coin-11786,SN  AHM Type I/1,,,,,,
11787,https://catalog.princeton.edu/catalog/coin-11787,"RIC.7 Vol.7, p697 108;Waage p118 1405",OCRE,http://numismatics.org/ocre/id/ric.7.anch.86,,,,
11788,https://catalog.princeton.edu/catalog/coin-11788,SN  ST Type I/1;De Morgan  1359,,,,,,
11789,https://catalog.princeton.edu/catalog/coin-11789,"RIC.7 Vol.7, p697 108;Waage p118 1405",OCRE,http://numismatics.org/ocre/id/ric.7.anch.86,,,,
11790,https://catalog.princeton.edu/catalog/coin-11790,SN  BYŠ Type I/1;Paruck  471,,,,,,
11791,https://catalog.princeton.edu/catalog/coin-11791,RIC 7 498 4,OCRE,http://numismatics.org/ocre/id/ric.7.thes.4,,,,
11792,https://catalog.princeton.edu/catalog/coin-11792,RRC  296-1h,,,,,,
11793,https://catalog.princeton.edu/catalog/coin-11793,RRC  296-1d,,,,,,
11794,https://catalog.princeton.edu/catalog/coin-11794,RRC  296-1b,,,,,,
11795,https://catalog.princeton.edu/catalog/coin-11795,RRC  296-1b,,,,,,
11796,https://catalog.princeton.edu/catalog/coin-11796,RRC  296-1k,,,,,,
11797,https://catalog.princeton.edu/catalog/coin-11797,RRC  296-2,,,,,,
11798,https://catalog.princeton.edu/catalog/coin-11798,RRC  297-1a,,,,,,
11799,https://catalog.princeton.edu/catalog/coin-11799,RRC  297-1b,,,,,,
11800,https://catalog.princeton.edu/catalog/coin-11800,RRC  297-1a,,,,,,
11801,https://catalog.princeton.edu/catalog/coin-11801,RRC  297-1a,,,,,,
11802,https://catalog.princeton.edu/catalog/coin-11802,RRC  297-1b,,,,,,
11803,https://catalog.princeton.edu/catalog/coin-11803,BL 3.2 H.18,,,,,,
11804,https://catalog.princeton.edu/catalog/coin-11804,RIC 7 589 139,OCRE,http://numismatics.org/ocre/id/ric.7.her.139,,,,
11805,https://catalog.princeton.edu/catalog/coin-11805,,,,,,,
11806,https://catalog.princeton.edu/catalog/coin-11806,,,,,,,
11807,https://catalog.princeton.edu/catalog/coin-11807,RIC 7 589 137,OCRE,http://numismatics.org/ocre/id/ric.7.cnp.137,,,,
11808,https://catalog.princeton.edu/catalog/coin-11808,BL 3.2 I.37,,,,,,
11809,https://catalog.princeton.edu/catalog/coin-11809,BL 3.2 I.37,,,,,,
11810,https://catalog.princeton.edu/catalog/coin-11810,BL 3.2 I.53,,,,,,
11811,https://catalog.princeton.edu/catalog/coin-11811,BL 3.2 I.63,,,,,,
11812,https://catalog.princeton.edu/catalog/coin-11812,RIC 8 494 65,CANNOT SEEM TO FIND IN OCRE,,,,,
11813,https://catalog.princeton.edu/catalog/coin-11813,BL 3.2 I.57,,,,,,
11814,https://catalog.princeton.edu/catalog/coin-11814,BL 3.2 I.57,,,,,,
11815,https://catalog.princeton.edu/catalog/coin-11815,BL 3.2 I.57,,,,,,
11816,https://catalog.princeton.edu/catalog/coin-11816,BL 3.2 B.61,,,,,,
11817,https://catalog.princeton.edu/catalog/coin-11817,BL Vol. 3 C.42,,,,,,
11818,https://catalog.princeton.edu/catalog/coin-11818,BL Vol. 3 C.42,,,,,,
11819,https://catalog.princeton.edu/catalog/coin-11819,BL 3.2 B.61,,,,,,
11820,https://catalog.princeton.edu/catalog/coin-11820,BL 3.2 B.61,,,,,,
11821,https://catalog.princeton.edu/catalog/coin-11821,BL 3.2 B.42,,,,,,
11822,https://catalog.princeton.edu/catalog/coin-11822,BL 3.2,,,,,,
11823,https://catalog.princeton.edu/catalog/coin-11823,BL 3.2 B.62,,,,,,
11824,https://catalog.princeton.edu/catalog/coin-11824,BL 3.2 B.34,,,,,,
11825,https://catalog.princeton.edu/catalog/coin-11825,BL 3.2 B.34,,,,,,
11826,https://catalog.princeton.edu/catalog/coin-11826,BL 3.2 B.34,,,,,,
11827,https://catalog.princeton.edu/catalog/coin-11827,BL 3.2 I.16,,,,,,
11828,https://catalog.princeton.edu/catalog/coin-11828,,,,,,,
11829,https://catalog.princeton.edu/catalog/coin-11829,,,,,,,
11830,https://catalog.princeton.edu/catalog/coin-11830,,,,,,,
11831,https://catalog.princeton.edu/catalog/coin-11831,,,,,,,
11832,https://catalog.princeton.edu/catalog/coin-11832,BL 3.2 I.52,,,,,,
11833,https://catalog.princeton.edu/catalog/coin-11833,BL 3.2 I.5,,,,,,
11834,https://catalog.princeton.edu/catalog/coin-11834,BL 3.2 I.59,,,,,,
11835,https://catalog.princeton.edu/catalog/coin-11835,BL 3.2 I.63,,,,,,
11836,https://catalog.princeton.edu/catalog/coin-11836,BL 3.2 I.64,,,,,,
11837,https://catalog.princeton.edu/catalog/coin-11837,BL 3.2 I.53,,,,,,
11838,https://catalog.princeton.edu/catalog/coin-11838,BL 3.2 I.19,,,,,,
11839,https://catalog.princeton.edu/catalog/coin-11839,BL 3.2 I.36,,,,,,
11840,https://catalog.princeton.edu/catalog/coin-11840,BL 3.2 I.37,,,,,,
11841,https://catalog.princeton.edu/catalog/coin-11841,BL 3.2 I.63,,,,,,
11842,https://catalog.princeton.edu/catalog/coin-11842,BL 3.2 I.63,,,,,,
11843,https://catalog.princeton.edu/catalog/coin-11843,BL 3.2 I.41,,,,,,
11844,https://catalog.princeton.edu/catalog/coin-11844,,,,,,,
11845,https://catalog.princeton.edu/catalog/coin-11845,"RIC 7, 239 57",OCRE,http://numismatics.org/ocre/id/ric.7.ar.57,,,,
11846,https://catalog.princeton.edu/catalog/coin-11846,RIC 2 339 4c;BMC 237 8/9-10,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.14-16,,,,
11847,https://catalog.princeton.edu/catalog/coin-11847,"RIC 2 339 7b;BMC 238 13, 14",OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.22,,,,
11848,https://catalog.princeton.edu/catalog/coin-11848,RIC 2 345 41a;BMC 248 70,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.114-116,,,,
11849,https://catalog.princeton.edu/catalog/coin-11849,RIC 2 345 41a;BMC 248 70,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.114-116,,,,
11850,https://catalog.princeton.edu/catalog/coin-11850,RIC 2 345 42a;BMC 249 74,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.117-119,,,,
11851,https://catalog.princeton.edu/catalog/coin-11851,RIC 2 345 42a;BMC 249 74,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.117-119,,,,
11852,https://catalog.princeton.edu/catalog/coin-11852,RIC 2 345 44a;BMC 250/79,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.124,,,,
11853,https://catalog.princeton.edu/catalog/coin-11853,RIC 2 345 45a;BMC 250 82,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.127,,,,
11854,https://catalog.princeton.edu/catalog/coin-11854,RIC 2 349 69b;BMC 256 120,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.516,,,,
11855,https://catalog.princeton.edu/catalog/coin-11855,RIC 2 349 71a;BMC 256 123,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.579,,,,
11856,https://catalog.princeton.edu/catalog/coin-11856,RIC 2 350 80b;BMC 260 157,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.385-391,,,,
11857,https://catalog.princeton.edu/catalog/coin-11857,RIC 2 350 80b;BMC 260 157,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.385-391,,,,
11858,https://catalog.princeton.edu/catalog/coin-11858,RIC 2 350 81b;BMC 261 163,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.214-216,,,,
11859,https://catalog.princeton.edu/catalog/coin-11859,RIC 2 350 82b;BMC 261 165,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.218,,,,
11860,https://catalog.princeton.edu/catalog/coin-11860,RIC 2 351 86b;BMC 262 170-2,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.394,,,,
11861,https://catalog.princeton.edu/catalog/coin-11861,RIC 2 351 94b;BMC 264 194,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.223-227,,,,
11862,https://catalog.princeton.edu/catalog/coin-11862,RIC 2 351 95a;BMC 264 198,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.591,,,,
11863,https://catalog.princeton.edu/catalog/coin-11863,RIC 2 352 101a;BMC 266 212-4,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.396-402,,,,
11864,https://catalog.princeton.edu/catalog/coin-11864,RIC 2 352 104b;BMC 268 231,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.346,,,,
11865,https://catalog.princeton.edu/catalog/coin-11865,RIC 2 353 113b;BMC 270 246,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.525-529,,,,
11866,https://catalog.princeton.edu/catalog/coin-11866,RIC 2 354 116;BMC 271 255-6,OCRE,NOT SURE IF NOMISMA LINK IS CORRECT,,,,
11867,https://catalog.princeton.edu/catalog/coin-11867,RIC 2 354 118;BMC 271 257-9,OCRE,CANNOT FIND NOMISMA LINK,,,,
11868,https://catalog.princeton.edu/catalog/coin-11868,RIC 2 354 121b;BMC 272 269,OCRE,http://numismatics.org/ocre/id/ric.2_3(2).hdn.206-209,,,,
